"id","doi","eid","pii","pubmed_id","titulo","resumo","descricao","data_publicacao","numero_citacao","idioma","tipo_publicacao","tipo_fonte","palavras_chaves","termos_indice","issn","isbn","conf_loc","conferencia_nome","revista_nome","revista_ender","titulo_ed","publis","affiliacoes","autores","autores_affil","ref_count","references"
"84893470351","10.1590/S1415-43662014000100010","2-s2.0-84893470351","","","Biophysical parameters from remote sensing in semiarid region of Rio Grande do Norte state, Brazil Parâmetros biofísicos obtidos por sensoriamento remoto em região semiárida do estado do Rio Grande do Norte, Brasil","","","2014-01-01","12","","Journal","j","","","18071929 14154366","","","","Revista Brasileira de Engenharia Agricola e Ambiental","","","Departamento de Engenharia Agricola - UFCG/Cnpqagriambi@agriambi.com.br","({'id': None, 'affiliacao': 'Universidade Federal Rural de Pernambuco', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Pernambuco', 'pais': 'Brazil'})","","","",""
"84937203991","10.1117/12.2069570","2-s2.0-84937203991","","","A spectral-spatial-dynamic hierarchical Bayesian (SSD-HB) model for estimating soybean yield","","","2014-01-01","0","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Hitachi, Ltd.', 'pais': 'Japan'},)","","","",""
"84991387236","","2-s2.0-84991387236","","","Accuracy assessment of deforestation datasets for the Amazonian state of Rondônia, Brazil","","","2014-01-01","0","","Conference Proceeding","p","","","","","","","Accuracy 2014 - Proceedings of the 11th International Symposium on Spatial Accuracy Assessment in Natural Resources and Environmental Sciences","","","International Spatial Accuracy Research Association (ISARA)","({'id': None, 'affiliacao': 'Universidade Estadual do Norte Fluminense', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade de Brasília', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Secretaria de Estado do Desenvolvimento Ambiental', 'pais': 'Brazil'})","","","",""
"84937214736","10.1117/12.2066894","2-s2.0-84937214736","","","Delimitation of permanent protected areas of rivers in Brazil","","","2014-01-01","0","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'},)","","","",""
"84931384458","10.1155/2014/919456","2-s2.0-84931384458","","25258742","Comparison of Sampling Designs for Estimating Deforestation from Landsat TM and MODIS Imagery: A Case Study in Mato Grosso, Brazil","","","2014-01-01","1","","Journal","j","","","1537744X 23566140","","","","Scientific World Journal","","","Hindawi Limited410 Park Avenue, 15th Floor, 287 pmbNew YorkNY 10022","({'id': None, 'affiliacao': 'Nanjing University of Information Science &amp; Technology', 'pais': 'China'}, {'id': None, 'affiliacao': 'Institute of Geographical Sciences and Natural Resources Research Chinese Academy of Sciences', 'pais': 'China'})","","","",""
"84904262585","10.1007/s00484-013-0713-4","2-s2.0-84904262585","","23943204","Ground and remote sensing-based measurements of leaf area index in a transitional forest and seasonal flooded forest in Brazil","","","2014-01-01","34","","Journal","j","","","00207128","","","","International Journal of Biometeorology","","","Springer New York LLCjournals@springer-sbm.com","({'id': None, 'affiliacao': 'California State University San Marcos', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Federal de Mato Grosso', 'pais': 'Brazil'})","","","",""
"84922780879","10.1186/s13021-015-0013-x","2-s2.0-84922780879","","","Airborne lidar-based estimates of tropical forest structure in complex terrain: Opportunities and trade-offs for REDD+","","","2014-01-01","37","","Journal","j","","","17500680","","","","Carbon Balance and Management","","","BioMed Central Ltd.info@biomedcentral.com","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'NASA Goddard Space Flight Center', 'pais': 'United States'}, {'id': None, 'affiliacao': 'USDA Forest Service', 'pais': 'United States'})","","","",""
"84908393258","","2-s2.0-84908393258","","","Variabilidade do Índice de vegetaÇÃo por diferenÇa normalizada (NDVI) em Áreas de reflorestamento: Floresta estadual ‘edmundo navarro de andrade’ (feena)/rio claro (SP)","","","2014-01-01","2","","Journal","j","","","1980900X 01019082","","","","Geociencias","","","Universidade Estadual PaulistaAv. Vicente Ferreira 1278, P.O. Box 71Marilia SP17515-901","({'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'},)","","","",""
"84907557750","","2-s2.0-84907557750","","","Analysis of forest fragmentation of ‘coqueiral’ environmental protection area, In Coqueiral, Minas Gerais state Análise da fragmentação florestal da área de proteção ambiental coqueiral, Coqueiral – MG","","","2014-01-01","7","","Journal","j","","","19805098 01039954","","","","Ciencia Florestal","","","Universidade Federal de Santa Maria","({'id': None, 'affiliacao': 'Universidade Federal de Lavras', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Unidade Regional do Sul de Minas', 'pais': 'Brazil'})","","","",""
"84904170016","","2-s2.0-84904170016","","","Evaluation of adequacy of land occupation in permanent preservation areas (PPAs) Avaliação da adequação da ocupação do solo em áreas de preservação permanente (APPs)","","","2014-01-01","2","","Journal","j","","","18083765 14137895","","","","IRRIGA","","","Universidade Estadual Paulista - UNESPcgb@marilia.unesp.br","({'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'},)","","","",""
"84937250228","10.1117/12.2067450","2-s2.0-84937250228","","","Insights and recommendations of use of UAV platforms in precision agriculture in Brazil","","","2014-01-01","5","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'},)","","","",""
"84901854914","10.1002/ajhb.22552","2-s2.0-84901854914","","24753129","Amazonian societies on the brink of extinction","","","2014-01-01","9","","Journal","j","","","15206300 10420533","","","","American Journal of Human Biology","","","Wiley-Liss Inc.info@wiley.com","({'id': None, 'affiliacao': 'The University of New Mexico', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Santa Fe Institute', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University of Missouri', 'pais': 'United States'})","","","",""
"84937208069","10.1117/12.2067370","2-s2.0-84937208069","","","Evapotranspiration and energy balance components spatial distribution in the north region of Minas Gerais, Brazil, using the SEBAL model and Landsat 5 TM images","","","2014-01-01","0","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'PUC of Minas Gerais', 'pais': 'Brazil'})","","","",""
"84902072678","10.1111/geb.12140","2-s2.0-84902072678","","","Variability in mangrove change estimates and implications for the assessment of ecosystem service provision","","","2014-01-01","73","","Journal","j","","","14668238 1466822X","","","","Global Ecology and Biogeography","","","Blackwell Publishing Ltdcustomerservices@oxonblackwellpublishing.com","({'id': None, 'affiliacao': 'National University of Singapore', 'pais': 'Singapore'},)","","","",""
"84904765099","10.1016/j.jag.2014.04.011","2-s2.0-84904765099","S0303243414000956","","Alerts of forest disturbance from MODIS imagery","","","2014-01-01","20","","Journal","j","","","15698432","","","","International Journal of Applied Earth Observation and Geoinformation","","","Elsevier B.V.","({'id': None, 'affiliacao': 'World Resources Institute', 'pais': 'United States'},)","","","",""
"84937198255","10.1117/12.2067090","2-s2.0-84937198255","","","Energy balance with Landsat images in irrigated central pivots with corn crop in the São Paulo State, Brazil","","","2014-01-01","10","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'})","","","",""
"84937124164","10.1007/s11273-014-9359-1","2-s2.0-84937124164","","","Combining ALOS/PALSAR derived vegetation structure and inundation patterns to characterize major vegetation types in the Mamirauá Sustainable Development Reserve, Central Amazon floodplain, Brazil","","","2014-01-01","35","","Journal","j","","","09234861","","","","Wetlands Ecology and Management","","","Kluwer Academic Publishers","({'id': None, 'affiliacao': 'The Mamirauá Sustainable Development Institute (IDSM)', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'})","","","",""
"84937231594","10.1117/12.2067477","2-s2.0-84937231594","","","Biophysical parameters in a wheat producer region in southern Brazil","","","2014-01-01","0","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Pontificia Universidade Catolica do Rio de Janeiro', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"84937199923","10.1117/12.2065967","2-s2.0-84937199923","","","Coupling MODIS images and agrometeorological data for agricultural water productivity analyses in the Mato Grosso State, Brazil","","","2014-01-01","4","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Pontificia Universidade Catolica do Rio de Janeiro', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'})","","","",""
"85014023710","10.1186/s13717-014-0016-7","2-s2.0-85014023710","","","Priority areas for watershed service conservation in the Guapi-Macacu region of Rio de Janeiro, Atlantic Forest, Brazil","","","2014-01-01","9","","Journal","j","","","21921709","","","","Ecological Processes","","","Springer Verlag","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universität Leipzig', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Technology Arts Sciences TH Köln', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'University of Bonn Center for Development Research', 'pais': 'Germany'})","","","",""
"84923339856","10.1038/ncomms6037","2-s2.0-84923339856","ncomms6037","25289858","Long-term carbon loss in fragmented Neotropical forests","","","2014-01-01","79","","Journal","j","","","20411723","","","","Nature Communications","","","Nature Publishing GroupHoundmillsBasingstoke, HampshireRG21 6XS","({'id': None, 'affiliacao': 'Helmholtz Zentrum für Umweltforschung', 'pais': 'Germany'}, {'id': None, 'affiliacao': ""Istituto Agrario San Michele all'Adige"", 'pais': 'Italy'}, {'id': None, 'affiliacao': 'University of Toronto', 'pais': 'Canada'}, {'id': None, 'affiliacao': 'Universität Osnabrück', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universität Leipzig', 'pais': 'Germany'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'University of Auckland', 'pais': 'New Zealand'})","","","",""
"84906909784","10.4136/ambi-agua.1410","2-s2.0-84906909784","","","Land use conflicts in Areas of Permanent Preservation in a biodiesel production area in the State of Pará, Brazil conflitos no uso da terra em Áreas de Preservação Permanente em um polo de produção e biodiesel no Estado do pará","","","2014-01-01","10","","Journal","j","","","1980993X","","","","Revista Ambiente e Agua","","","Institute for Environmental Research in Hydrographic Basins (IPABHi)ambi-agua@agro.unitau.br","({'id': None, 'affiliacao': 'Museu Paraense Emilio Goeldi', 'pais': 'Brazil'},)","","","",""
"84991392265","","2-s2.0-84991392265","","","Assessing on estimates of biomass in forest areas","","","2014-01-01","0","","Conference Proceeding","p","","","","","","","Accuracy 2014 - Proceedings of the 11th International Symposium on Spatial Accuracy Assessment in Natural Resources and Environmental Sciences","","","International Spatial Accuracy Research Association (ISARA)","({'id': None, 'affiliacao': 'Universidade Federal de Santa Catarina', 'pais': 'Brazil'},)","","","",""
"84937203787","10.1117/12.2067270","2-s2.0-84937203787","","","A model based on satellite altimetry and imagery to evaluate water volume changes in a reservoir in Brazil","","","2014-01-01","1","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Universidade Federal de Minas Gerais', 'pais': 'Brazil'},)","","","",""
"84937239641","10.1117/12.2067257","2-s2.0-84937239641","","","Spectral reflectance of satellite images using geostatistics methods to estimate growth and cotton yield","","","2014-01-01","1","","Conference Proceeding","p","","","1996756X 0277786X","","","","Proceedings of SPIE - The International Society for Optical Engineering","","","SPIEspie@spie.org","({'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'},)","","","",""
